match_status,match_distance_m,match_confidence,google_name,google_address_full,google_street,google_suburb,google_state,google_lat,google_lng,google_address_missing,fc_id,fc_name,fc_brand,fc_brand_group,fc_address_full,fc_street,fc_suburb,fc_state,fc_postcode,fc_lat,fc_lng,fc_fuel_types,fc_num_fuel_types,fc_price_DL_cents,fc_price_E10_cents,fc_price_E85_cents,fc_price_LPG_cents,fc_price_P95_cents,fc_price_P98_cents,fc_price_PDL_cents,fc_price_U91_cents,fc_has_price_outlier
matched,1.9,medium,Speedway Fairfield West,"115 Sackville St, Fairfield NSW 2165",115 Sackville St,Fairfield NSW 2165,,-33.872720,150.945200,false,18232,Speedway Sackville Street Fairfield,Speedway,Speedway,"115 Sackville Street, Fairfield NSW 2165",115 Sackville Street,Fairfield,NSW,2165,-33.872723,150.945220,"DL,E10,P98,U91",4,275.5,179.5,,,,205.5,,181.5,false
matched,2.9,medium,BP Greystanes,"Cnr Merrylands Rd & Kippax St, Greystanes NSW 2145",Cnr Merrylands Rd & Kippax St,Greystanes NSW 2145,,-33.827938,150.937918,false,1393,BP Greystanes,BP,BP,"2-4 Kippax St, Greystanes NSW 2145",2-4 Kippax St,Greystanes,NSW,2145,-33.827913,150.937925,"E10,P98,PDL,U91",4,,187.9,,,,217.9,277.9,189.9,false
gap_google_only,,,BP Putney,"238 Morrison Rd, Putney NSW",238 Morrison Rd,Putney,NSW,-33.823778,151.108437,false,,,,,,,,,,,,,,,,,,,,,,
matched,10.8,high,Petro 711,"917-921 Victoria Rd, West Ryde NSW",917-921 Victoria Rd,West Ryde,NSW,-33.809162,151.093411,false,284,7-Eleven West Ryde,7-Eleven,7-Eleven,"919 Victoria Road (Corner Hermitage Road), West Ryde NSW 2114",919 Victoria Road (Corner Hermitage Road),West Ryde,NSW,2114,-33.809250,151.093460,"E10,P95,P98,PDL,U91",5,,189.9,,,206.9,215.9,289.9,191.9,false
gap_google_only,,,Metro,"700 Victoria Rd, Ermington NSW 2115",700 Victoria Rd,Ermington NSW 2115,,-33.808597,151.066124,false,,,,,,,,,,,,,,,,,,,,,,
gap_google_only,,,Medco Carlingford,"286-288 Pennant Hills Road, Cnr Adderton Road, Carlingford NSW 2118","286-288 Pennant Hills Road, Cnr Adderton Road",Carlingford NSW 2118,,-33.784959,151.043511,false,,,,,,,,,,,,,,,,,,,,,,
gap_google_only,,,Astron Rydalmere,262 - 272 Victoria Rd Rydalmere NSW 2116,,262 - 272 Victoria Rd Rydalmere NSW 2116,,-33.810267,151.032503,false,,,,,,,,,,,,,,,,,,,,,,
gap_google_only,,,EG Ampol Newington,1 Ave Of The Americas,,1 Ave Of The Americas,,-33.833776,151.055555,false,,,,,,,,,,,,,,,,,,,,,,
gap_google_only,,,Enhance Homebush,242 Parramatta Rd,,242 Parramatta Rd,,-33.861619,151.076394,false,,,,,,,,,,,,,,,,,,,,,,
gap_google_only,,,Ampol Foodary Lane Cove,"237-245 Burns Bay Rd, Lane Cove West NSW 2066",237-245 Burns Bay Rd,Lane Cove West NSW 2066,,-33.814673,151.161783,false,,,,,,,,,,,,,,,,,,,,,,
matched,17.3,high,BP Truckstop,369 N Rocks Rd,,369 N Rocks Rd,,-33.769191,151.031868,false,1496,BP North Rocks,BP,BP,"369 North Rocks Rd, North Rocks NSW 2151",369 North Rocks Rd,North Rocks,NSW,2151,-33.769346,151.031858,"E10,P95,P98,PDL",4,,191.9,,,208.9,217.9,285.9,,false
matched,52.3,medium,7-Eleven,81 Macarthur St,,81 Macarthur St,,-33.809143,151.014375,false,266,7-Eleven Parramatta,7-Eleven,7-Eleven,"81 Victoria Road & Macarthur Street, Parramatta NSW 2150",81 Victoria Road & Macarthur Street,Parramatta,NSW,2150,-33.808768,151.014716,"E10,PDL,U91",3,,190.9,,,,,289.9,192.9,false
gap_google_only,,,Ampol Foodary Parramatta,"159 Wigram St, Parramatta NSW 2150",159 Wigram St,Parramatta NSW 2150,,-33.811056,151.021996,false,,,,,,,,,,,,,,,,,,,,,,
gap_google_only,,,Shell Reddy Express Parramatta North,"88 Victoria Rd (Cnr Buller St), Parramatta NSW 2150",88 Victoria Rd (Cnr Buller St),Parramatta NSW 2150,,-33.781706,151.009754,false,,,,,,,,,,,,,,,,,,,,,,
matched,0.1,high,7-Eleven,340 N Rocks Rd,,340 N Rocks Rd,,-33.768976,151.030690,false,137,7-Eleven North Rocks,7-Eleven,7-Eleven,"340 North Rocks Road, North Rocks NSW 2151",340 North Rocks Road,North Rocks,NSW,2151,-33.768977,151.030690,"E10,P95,P98,PDL,U91",5,,193.9,,,210.9,219.9,289.9,195.9,false
gap_google_only,,,Enhance Eastwood,"2 Lovell Rd, Eastwood NSW 2122",2 Lovell Rd,Eastwood NSW 2122,,-33.792063,151.081580,false,,,,,,,,,,,,,,,,,,,,,,
gap_google_only,,,7-Eleven,"246 Beecroft Rd & Carlingford Rd, Epping NSW 2121",246 Beecroft Rd & Carlingford Rd,Epping NSW 2121,,-33.772695,151.081620,false,,,,,,,,,,,,,,,,,,,,,,
gap_google_only,,,United,"117 Seven Hills Rd, Baulkham Hills NSW 2153",117 Seven Hills Rd,Baulkham Hills NSW 2153,,-33.763900,151.001700,false,,,,,,,,,,,,,,,,,,,,,,
gap_google_only,,,Shell,"1 Durham St, Rosehill NSW 2142",1 Durham St,Rosehill NSW 2142,,-33.821058,151.039782,false,,,,,,,,,,,,,,,,,,,,,,
gap_google_only,,,7-Eleven,"575-585 Liverpool Rd, Strathfield South NSW 2136",575-585 Liverpool Rd,Strathfield South NSW 2136,,-33.873042,151.094341,false,,,,,,,,,,,,,,,,,,,,,,
gap_google_only,,,Shell Reddy Express Roberts Road East,"74 Roberts Rd, Greenacre NSW 2190",74 Roberts Rd,Greenacre NSW 2190,,-33.884189,151.081686,false,,,,,,,,,,,,,,,,,,,,,,
gap_google_only,,,BP Truckstop,"155-157 Rockwood Rd, Yagoona NSW 2199",155-157 Rockwood Rd,Yagoona NSW 2199,,-33.898937,151.055807,false,,,,,,,,,,,,,,,,,,,,,,
gap_google_only,,,7-Eleven,"132 Hume Hwy & Victoria St, Ashfield NSW 2131",132 Hume Hwy & Victoria St,Ashfield NSW 2131,,-33.895603,151.125581,false,,,,,,,,,,,,,,,,,,,,,,
gap_google_only,,,Metro Petroleum Fairfield,"113 Sackville St, Fairfield NSW 2165",113 Sackville St,Fairfield NSW 2165,,-33.872579,150.945931,false,,,,,,,,,,,,,,,,,,,,,,
gap_google_only,,,Metro Petroleum Fairfield 82,"82-86 Hamilton Rd, Fairfield NSW 2165",82-86 Hamilton Rd,Fairfield NSW 2165,,-33.873074,150.949885,false,,,,,,,,,,,,,,,,,,,,,,
gap_google_only,,,7-Eleven Baulkham Hills,"224 Windsor Rd, Baulkham Hills NSW 2153",224 Windsor Rd,Baulkham Hills NSW 2153,,-33.755500,150.963500,false,,,,,,,,,,,,,,,,,,,,,,
matched,4.2,high,BP Seven Hills,"Prospect Hwy & Redgum Ave, Seven Hills NSW 2147",Prospect Hwy & Redgum Ave,Seven Hills NSW 2147,,-33.767200,150.950200,false,359,BP Seven Hills,BP,BP,"Abbott Road, Seven Hills NSW 2147",Abbott Road,Seven Hills,NSW,2147,-33.767172,150.950230,"P98,PDL,U91",3,,,,,,216.9,279.9,189.9,false
gap_google_only,,,BP Edgecliff,"203 New South Head Rd, Edgecliff NSW 2027",203 New South Head Rd,Edgecliff NSW 2027,,-33.876974,151.231099,false,,,,,,,,,,,,,,,,,,,,,,
gap_google_only,,,Otr Woolloomooloo,"1 Bourke St, Woolloomooloo NSW 2011",1 Bourke St,Woolloomooloo NSW 2011,,-33.869601,151.221314,false,,,,,,,,,,,,,,,,,,,,,,
gap_google_only,,,BP Woollahra,"187 Oxford St, Woollahra NSW 2025",187 Oxford St,Woollahra NSW 2025,,-33.889907,151.247435,false,,,,,,,,,,,,,,,,,,,,,,
gap_google_only,,,Shell Reddy Express Bondi Junction,"194 Oxford St, Bondi Junction NSW 2022",194 Oxford St,Bondi Junction NSW 2022,,-33.895583,151.248617,false,,,,,,,,,,,,,,,,,,,,,,
matched,0.0,high,Ampol Foodary Seven Hills,"Prospect Hwy, Seven Hills NSW 2147",Prospect Hwy,Seven Hills NSW 2147,,-33.766928,150.954825,false,17329,Ampol Foodary Seven Hills,Ampol Foodary,Ampol,"38 Abbott Rd, Seven Hills NSW 2147",38 Abbott Rd,Seven Hills,NSW,2147,-33.766928,150.954825,"E10,P95,P98,PDL",4,,187.9,,,205.9,214.9,287.9,,false
matched,0.0,high,Coles Express Yagoona,"Hume Hwy, Yagoona NSW 2199",Hume Hwy,Yagoona NSW 2199,,-33.898673,151.037094,false,88,Coles Express Yagoona,Coles Express,Ampol,"112 Rookwood (Cnr Brunker) Rds, Yagoona NSW 2199",112 Rookwood (Cnr Brunker) Rds,Yagoona,NSW,2199,-33.898673,151.037094,"DL,E10,P95,P98",4,273.9,188.9,,,206.4,215.9,,,false
fuelcheck_only,,,,,,,,,,,16909,Ampol Foodary Alexandria,Ampol Foodary,Ampol,"133 Wyndham Street, Alexandria NSW 2015",133 Wyndham Street,Alexandria,NSW,2015,-33.902032,151.200054,"E10,P95,P98,PDL,U91",5,,183.9,,,203.9,212.9,271.9,185.9,false
fuelcheck_only,,,,,,,,,,,17139,7-Eleven Baulkham Hills,7-Eleven,7-Eleven,"217-219 Seven Hills Rd, Baulkham Hills NSW 2153",217-219 Seven Hills Rd,Baulkham Hills,NSW,2153,-33.755512,150.963514,"E10,P95,P98,PDL,U91",5,,194.9,,,211.9,220.9,289.9,196.9,false
fuelcheck_only,,,,,,,,,,,17142,7-Eleven Seven Hills,7-Eleven,7-Eleven,"151 Prospect Hwy, Seven Hills NSW 2147",151 Prospect Hwy,Seven Hills,NSW,2147,-33.768936,150.942680,"E10,LPG,P95,P98,PDL,U91",6,,194.9,,108.7,212.9,223.9,289.9,196.9,false
fuelcheck_only,,,,,,,,,,,17143,7-Eleven Yagoona,7-Eleven,7-Eleven,"519 Hume Hwy, Yagoona NSW 2199",519 Hume Hwy,Yagoona,NSW,2199,-33.907609,151.020773,"LPG,P98,PDL,U91",4,,,,106.9,,221.9,289.9,192.9,false
fuelcheck_only,,,,,,,,,,,17162,Budget Petroleum Smithfield,Budget,Budget,"729 The Horsley Dr, Smithfield NSW 2164",729 The Horsley Dr,Smithfield,NSW,2164,-33.852266,150.935734,"DL,E10,LPG,P98,U91",5,257.9,182.9,,125.9,,204.5,,184.9,false
fuelcheck_only,,,,,,,,,,,17294,Ampol Foodary Woollahra,Ampol Foodary,Ampol,"116-118 Old South Head Rd, Woollahra NSW 2025",116-118 Old South Head Rd,Woollahra,NSW,2025,-33.889612,151.255382,"E10,P95,P98,PDL,U91",5,,185.9,,,203.9,212.9,258.9,187.9,false
fuelcheck_only,,,,,,,,,,,18007,U-Go Canley Heights (Un-Manned),U-Go,U-Go,"280-282 Canley Vale Road, Canley Heights NSW 2166",280-282 Canley Vale Road,Canley Heights,NSW,2166,-33.883924,150.924202,"E10,P95,P98,PDL",4,,179.5,,,208.4,209.4,264.5,,false
fuelcheck_only,,,,,,,,,,,18444,BP Smithfield NSW,BP,BP,"846 The Horsley Drive, Smithfield NSW 2164",846 The Horsley Drive,Smithfield,NSW,2164,-33.851569,150.925684,"E10,P98,PDL,U91",4,,197.9,,,,223.9,289.9,199.9,false
fuelcheck_only,,,,,,,,,,,73,Shell Reddy Express Smithfield,Reddy Express,Shell,"678 The Horsley Drv (Cnr Cumberland Hwy), Smithfield NSW 2164",678 The Horsley Drv (Cnr Cumberland Hwy),Smithfield,NSW,2164,-33.853690,150.940106,"DL,E10,P95,P98",4,273.9,188.9,,,206.4,215.9,,,false
fuelcheck_only,,,,,,,,,,,76,7-Eleven Fairfield,7-Eleven,7-Eleven,"320 Polding St, Fairfield West NSW 2165",320 Polding St,Fairfield West,NSW,2165,-33.859467,150.922616,"E10,P95,P98,PDL,U91",5,,197.9,,,214.9,223.9,289.9,199.9,false
fuelcheck_only,,,,,,,,,,,105,Shell Reddy Express Norwest Business Park,Reddy Express,Shell,"4 Century Circuit, Baulkham Hills NSW 2153",4 Century Circuit,Baulkham Hills,NSW,2153,-33.733555,150.963518,"DL,E10,P95,P98,U91",5,269.9,183.9,,,203.4,212.9,,185.9,false
fuelcheck_only,,,,,,,,,,,113,Shell Reddy Express Alexandria,Reddy Express,Shell,"562-572 Botany Rd, Alexandria NSW 2015",562-572 Botany Rd,Alexandria,NSW,2015,-33.915767,151.200134,"DL,E10,P95,P98",4,266.9,183.9,,,201.4,210.9,,,false
fuelcheck_only,,,,,,,,,,,262,7-Eleven Ryde,7-Eleven,7-Eleven,"326-328 Blaxland Road, Ryde NSW 2112",326-328 Blaxland Road,Ryde,NSW,2112,-33.802513,151.100336,"E10,P98,PDL,U91",4,,189.9,,,,215.9,289.9,191.9,false
fuelcheck_only,,,,,,,,,,,326,BP Canterbury,BP,BP,"322 Canterbury Road, Canterbury NSW 2193",322 Canterbury Road,Canterbury,NSW,2193,-33.914974,151.113038,"E10,P95,P98,PDL",4,,187.9,,,206.9,215.9,279.9,,false
fuelcheck_only,,,,,,,,,,,365,BP Woollahra,BP,BP,"39 Vernon Street, Woollahra NSW 2025",39 Vernon Street,Woollahra,NSW,2025,-33.889907,151.247435,"E10,P95,P98,PDL",4,,183.9,,,202.9,211.9,273.9,,false
fuelcheck_only,,,,,,,,,,,435,Shell Reddy Express Bondi Junction,Reddy Express,Shell,"120-138 Birrell Street, Bondi Junction NSW 2022",120-138 Birrell Street,Bondi Junction,NSW,2022,-33.895583,151.248617,"DL,E10,P95,P98,U91",5,273.9,183.9,,,203.4,212.9,,185.9,false
fuelcheck_only,,,,,,,,,,,520,EG Ampol Seven Hills North,EG Ampol,Ampol,"1/155 Prospect Highway, Seven Hills NSW 2147",1/155 Prospect Highway,Seven Hills,NSW,2147,-33.769545,150.942085,"E10,P95,P98,PDL,U91",5,,189.9,,,206.9,215.9,289.9,191.9,false
fuelcheck_only,,,,,,,,,,,614,EG Ampol Seven Hills,EG Ampol,Ampol,"240 Prospect Highway, Seven Hills NSW 2147",240 Prospect Highway,Seven Hills,NSW,2147,-33.776264,150.933269,"E10,P95,P98,PDL,U91",5,,194.9,,,212.9,220.9,289.9,196.9,false
fuelcheck_only,,,,,,,,,,,710,Ampol Foodary Seven Hills,Ampol Foodary,Ampol,"105 Station Rd Cnr Powers St, Seven Hills NSW 2147",105 Station Rd Cnr Powers St,Seven Hills,NSW,2147,-33.773892,150.944345,"DL,E10,P95,P98,PDL,U91",6,285.9,187.9,,,205.9,214.9,288.9,189.9,false
fuelcheck_only,,,,,,,,,,,1046,Metro Fuel Canterbury,Metro Fuel,Metro,"280 Canterbury Road, Canterbury NSW 2193",280 Canterbury Road,Canterbury,NSW,2193,-33.914023,151.115187,"E10,P98,PDL,U91",4,,183.9,,,,209.9,277.9,186.9,false
fuelcheck_only,,,,,,,,,,,1231,Speedway Horsley Drive,Speedway,Speedway,"769 The Horsley Dr, Smithfield NSW 2164",769 The Horsley Dr,Smithfield,NSW,2164,-33.852088,150.932220,"DL,E10,P98,U91",4,269.5,182.5,,,,204.5,,184.5,false
fuelcheck_only,,,,,,,,,,,1428,Metro Fuel Fairfield,Metro Fuel,Metro,"130 Hamilton Road, Fairfield NSW 2165",130 Hamilton Road,Fairfield,NSW,2165,-33.872643,150.945893,"E10,P98,PDL,U91",4,,182.5,,,,201.5,264.5,184.5,false
fuelcheck_only,,,,,,,,,,,1565,BP Yagoona,BP,BP,"405 Hume Highway, Yagoona NSW 2199",405 Hume Highway,Yagoona,NSW,2199,-33.908972,151.029147,"P95,P98,PDL,U91",4,,,,,209.9,219.9,289.9,189.9,false
fuelcheck_only,,,,,,,,,,,1706,BP Edgecliff,BP,BP,"67 New South Head Rd, Edgecliff NSW 2027",67 New South Head Rd,Edgecliff,NSW,2027,-33.876974,151.231099,"E10,P98,PDL,U91",4,,194.9,,,,224.9,295.9,197.9,false
fuelcheck_only,,,,,,,,,,,1768,BP Putney,BP,BP,"236 Morrison Road, Putney NSW 2112",236 Morrison Road,Putney,NSW,2112,-33.823874,151.108405,"DL,P95,P98,U91",4,274.9,,,,205.9,215.9,,189.9,false
fuelcheck_only,,,,,,,,,,,1794,BP Seven Hills,BP,BP,"154-156 Prospect Hwy, Seven Hills NSW 2147",154-156 Prospect Hwy,Seven Hills,NSW,2147,-33.769073,150.941486,"DL,E10,P98,PDL,U91",5,287.9,191.9,,,,218.9,289.9,193.9,false
fuelcheck_only,,,,,,,,,,,20207,Astron Yagoona,Astron,Astron,"45 Rookwood Rd, Yagoona NSW 2199",45 Rookwood Rd,Yagoona,NSW,2199,-33.901877,151.037178,"DL,E10,E85,LPG,P95,P98,U91",7,255.9,181.9,206.9,114.9,209.9,211.9,,183.9,false
fuelcheck_only,,,,,,,,,,,20832,Otr Woolloomooloo,Shell,Shell,"61 Cowper Wharf Roadway, Woolloomooloo NSW 2011",61 Cowper Wharf Roadway,Woolloomooloo,NSW,2011,-33.869601,151.221314,"E10,P95,P98,PDL,U91",5,,183.9,,,203.4,212.9,273.9,185.9,false
