station_id,station_name,brand,address,lat,lng,fuel_type,days_observed,days_available,days_unavailable,days_station_missing,first_unavailable_day,last_unavailable_day,longest_unavailable_streak_days,current_unavailable_streak_days,currently_unavailable,unavailability_rate_observed,latest_truth_fuel_types,fuel_types_ever
20546,OTR Baulkham Hills,Shell,"SHELL PETROL STATION 363 WINDSOR RD, BAULKHAM HILLS NSW 2153",-33.76019897,150.99159815,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20546,OTR Baulkham Hills,Shell,"SHELL PETROL STATION 363 WINDSOR RD, BAULKHAM HILLS NSW 2153",-33.76019897,150.99159815,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20546,OTR Baulkham Hills,Shell,"SHELL PETROL STATION 363 WINDSOR RD, BAULKHAM HILLS NSW 2153",-33.76019897,150.99159815,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20546,OTR Baulkham Hills,Shell,"SHELL PETROL STATION 363 WINDSOR RD, BAULKHAM HILLS NSW 2153",-33.76019897,150.99159815,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20643,OTR Greenacre West,Shell,"74 ROBERTS RD, GREENACRE NSW 2190",-33.89232381,151.06630689,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20643,OTR Greenacre West,Shell,"74 ROBERTS RD, GREENACRE NSW 2190",-33.89232381,151.06630689,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20643,OTR Greenacre West,Shell,"74 ROBERTS RD, GREENACRE NSW 2190",-33.89232381,151.06630689,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20643,OTR Greenacre West,Shell,"74 ROBERTS RD, GREENACRE NSW 2190",-33.89232381,151.06630689,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20258,OTR Greystanes,Shell,"661 MERRYLANDS RD, GREYSTANES NSW 2145",-33.8293667,150.95266479,E10,12,12,0,0,,,0,0,false,0.0000,"E10,P95,P98,PDL","E10,P95,P98,PDL"
20258,OTR Greystanes,Shell,"661 MERRYLANDS RD, GREYSTANES NSW 2145",-33.8293667,150.95266479,P95,12,12,0,0,,,0,0,false,0.0000,"E10,P95,P98,PDL","E10,P95,P98,PDL"
20258,OTR Greystanes,Shell,"661 MERRYLANDS RD, GREYSTANES NSW 2145",-33.8293667,150.95266479,P98,12,12,0,0,,,0,0,false,0.0000,"E10,P95,P98,PDL","E10,P95,P98,PDL"
20258,OTR Greystanes,Shell,"661 MERRYLANDS RD, GREYSTANES NSW 2145",-33.8293667,150.95266479,PDL,12,12,0,0,,,0,0,false,0.0000,"E10,P95,P98,PDL","E10,P95,P98,PDL"
20559,OTR Pennant Hills East,Shell,"369 PENNANT HILLS RD, PENNANT HILLS NSW 2120",-33.7387732,151.07375651,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20559,OTR Pennant Hills East,Shell,"369 PENNANT HILLS RD, PENNANT HILLS NSW 2120",-33.7387732,151.07375651,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20559,OTR Pennant Hills East,Shell,"369 PENNANT HILLS RD, PENNANT HILLS NSW 2120",-33.7387732,151.07375651,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20559,OTR Pennant Hills East,Shell,"369 PENNANT HILLS RD, PENNANT HILLS NSW 2120",-33.7387732,151.07375651,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20559,OTR Pennant Hills East,Shell,"369 PENNANT HILLS RD, PENNANT HILLS NSW 2120",-33.7387732,151.07375651,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20630,OTR Pennant Hills West,Shell,"386 PENNANT HILLS RD, PENNANT HILLS NSW 2120",-33.73922917,151.06795194,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20630,OTR Pennant Hills West,Shell,"386 PENNANT HILLS RD, PENNANT HILLS NSW 2120",-33.73922917,151.06795194,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20630,OTR Pennant Hills West,Shell,"386 PENNANT HILLS RD, PENNANT HILLS NSW 2120",-33.73922917,151.06795194,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20630,OTR Pennant Hills West,Shell,"386 PENNANT HILLS RD, PENNANT HILLS NSW 2120",-33.73922917,151.06795194,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20630,OTR Pennant Hills West,Shell,"386 PENNANT HILLS RD, PENNANT HILLS NSW 2120",-33.73922917,151.06795194,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20249,OTR Strathfield,Shell,"9 ALBERT RD, STRATHFIELD NSW 2135",-33.87080278,151.09235462,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20249,OTR Strathfield,Shell,"9 ALBERT RD, STRATHFIELD NSW 2135",-33.87080278,151.09235462,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20249,OTR Strathfield,Shell,"9 ALBERT RD, STRATHFIELD NSW 2135",-33.87080278,151.09235462,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20249,OTR Strathfield,Shell,"9 ALBERT RD, STRATHFIELD NSW 2135",-33.87080278,151.09235462,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20249,OTR Strathfield,Shell,"9 ALBERT RD, STRATHFIELD NSW 2135",-33.87080278,151.09235462,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20594,OTR Willoughby,Shell,"616-626 WILLOUGHBY RD, WILLOUGHBY NSW 2068",-33.80591051,151.19881916,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20594,OTR Willoughby,Shell,"616-626 WILLOUGHBY RD, WILLOUGHBY NSW 2068",-33.80591051,151.19881916,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20594,OTR Willoughby,Shell,"616-626 WILLOUGHBY RD, WILLOUGHBY NSW 2068",-33.80591051,151.19881916,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20594,OTR Willoughby,Shell,"616-626 WILLOUGHBY RD, WILLOUGHBY NSW 2068",-33.80591051,151.19881916,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20594,OTR Willoughby,Shell,"616-626 WILLOUGHBY RD, WILLOUGHBY NSW 2068",-33.80591051,151.19881916,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20832,OTR Woolloomooloo,Shell,"61 COWPER WHARF ROADWAY, WOOLLOOMOOLOO NSW 2011",-33.8696009,151.22131385,E10,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20832,OTR Woolloomooloo,Shell,"61 COWPER WHARF ROADWAY, WOOLLOOMOOLOO NSW 2011",-33.8696009,151.22131385,P95,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20832,OTR Woolloomooloo,Shell,"61 COWPER WHARF ROADWAY, WOOLLOOMOOLOO NSW 2011",-33.8696009,151.22131385,P98,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20832,OTR Woolloomooloo,Shell,"61 COWPER WHARF ROADWAY, WOOLLOOMOOLOO NSW 2011",-33.8696009,151.22131385,PDL,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20832,OTR Woolloomooloo,Shell,"61 COWPER WHARF ROADWAY, WOOLLOOMOOLOO NSW 2011",-33.8696009,151.22131385,U91,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
20108,PRIME PETERSHAM,Prime,"8 CRYSTAL ST, PETERSHAM NSW 2049",-33.88868361,151.15857265,DL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,DL","U91,E10,P98,DL"
20108,PRIME PETERSHAM,Prime,"8 CRYSTAL ST, PETERSHAM NSW 2049",-33.88868361,151.15857265,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,DL","U91,E10,P98,DL"
20108,PRIME PETERSHAM,Prime,"8 CRYSTAL ST, PETERSHAM NSW 2049",-33.88868361,151.15857265,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,DL","U91,E10,P98,DL"
20108,PRIME PETERSHAM,Prime,"8 CRYSTAL ST, PETERSHAM NSW 2049",-33.88868361,151.15857265,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,DL","U91,E10,P98,DL"
2141,Powerfuel,Powerfuel,"101 Blaxcell St, GRANVILLE NSW 2142",-33.842551,151.010602,DL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,DL","U91,E10,P95,DL"
2141,Powerfuel,Powerfuel,"101 Blaxcell St, GRANVILLE NSW 2142",-33.842551,151.010602,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,DL","U91,E10,P95,DL"
2141,Powerfuel,Powerfuel,"101 Blaxcell St, GRANVILLE NSW 2142",-33.842551,151.010602,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,DL","U91,E10,P95,DL"
2141,Powerfuel,Powerfuel,"101 Blaxcell St, GRANVILLE NSW 2142",-33.842551,151.010602,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,DL","U91,E10,P95,DL"
20649,SHELL NORTH ROCKS,Shell,"264 NORTH ROCKS RD, NORTH ROCKS NSW 2151",-33.77511,151.022676,DL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,DL,PDL","U91,E10,P98,DL,PDL"
20649,SHELL NORTH ROCKS,Shell,"264 NORTH ROCKS RD, NORTH ROCKS NSW 2151",-33.77511,151.022676,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,DL,PDL","U91,E10,P98,DL,PDL"
20649,SHELL NORTH ROCKS,Shell,"264 NORTH ROCKS RD, NORTH ROCKS NSW 2151",-33.77511,151.022676,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,DL,PDL","U91,E10,P98,DL,PDL"
20649,SHELL NORTH ROCKS,Shell,"264 NORTH ROCKS RD, NORTH ROCKS NSW 2151",-33.77511,151.022676,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,DL,PDL","U91,E10,P98,DL,PDL"
20649,SHELL NORTH ROCKS,Shell,"264 NORTH ROCKS RD, NORTH ROCKS NSW 2151",-33.77511,151.022676,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,DL,PDL","U91,E10,P98,DL,PDL"
18342,SHELL Parramatta CVRO (Self-serve),Shell,"1 DURHAM ST, ROSEHILL NSW 2142",-33.82410264,151.03733463,DL,12,12,0,0,,,0,0,false,0.0000,DL,DL
20089,SPEEDWAY PARRAMATTA,Speedway,"127A ALFRED ST, PARRAMATTA NSW 2150",-33.81786392,151.01754396,DL,12,12,0,0,,,0,0,false,0.0000,"U91,P98,DL","U91,P98,DL"
20089,SPEEDWAY PARRAMATTA,Speedway,"127A ALFRED ST, PARRAMATTA NSW 2150",-33.81786392,151.01754396,P98,12,12,0,0,,,0,0,false,0.0000,"U91,P98,DL","U91,P98,DL"
20089,SPEEDWAY PARRAMATTA,Speedway,"127A ALFRED ST, PARRAMATTA NSW 2150",-33.81786392,151.01754396,U91,12,12,0,0,,,0,0,false,0.0000,"U91,P98,DL","U91,P98,DL"
18232,SPEEDWAY SACKVILLE STREET FAIRFIELD,Speedway,"115 Sackville Street, FAIRFIELD NSW 2165",-33.8727231,150.9452203,DL,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P98,DL","U91,E10,P98,DL"
18232,SPEEDWAY SACKVILLE STREET FAIRFIELD,Speedway,"115 Sackville Street, FAIRFIELD NSW 2165",-33.8727231,150.9452203,E10,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P98,DL","U91,E10,P98,DL"
18232,SPEEDWAY SACKVILLE STREET FAIRFIELD,Speedway,"115 Sackville Street, FAIRFIELD NSW 2165",-33.8727231,150.9452203,P98,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P98,DL","U91,E10,P98,DL"
18232,SPEEDWAY SACKVILLE STREET FAIRFIELD,Speedway,"115 Sackville Street, FAIRFIELD NSW 2165",-33.8727231,150.9452203,U91,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P98,DL","U91,E10,P98,DL"
18584,Shell Croydon,Shell,"418-424 LIVERPOOL RD, CROYDON NSW 2132",-33.888152,151.1150622,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
18584,Shell Croydon,Shell,"418-424 LIVERPOOL RD, CROYDON NSW 2132",-33.888152,151.1150622,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
18584,Shell Croydon,Shell,"418-424 LIVERPOOL RD, CROYDON NSW 2132",-33.888152,151.1150622,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
18584,Shell Croydon,Shell,"418-424 LIVERPOOL RD, CROYDON NSW 2132",-33.888152,151.1150622,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
18514,Shell Lane Cove,Shell,"254 BURNS BAY RD, LANE COVE NSW 2066",-33.8171912,151.1518756,P95,12,12,0,0,,,0,0,false,0.0000,"U91,P95,P98,PDL","U91,P95,P98,PDL"
18514,Shell Lane Cove,Shell,"254 BURNS BAY RD, LANE COVE NSW 2066",-33.8171912,151.1518756,P98,12,12,0,0,,,0,0,false,0.0000,"U91,P95,P98,PDL","U91,P95,P98,PDL"
18514,Shell Lane Cove,Shell,"254 BURNS BAY RD, LANE COVE NSW 2066",-33.8171912,151.1518756,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,P95,P98,PDL","U91,P95,P98,PDL"
18514,Shell Lane Cove,Shell,"254 BURNS BAY RD, LANE COVE NSW 2066",-33.8171912,151.1518756,U91,12,12,0,0,,,0,0,false,0.0000,"U91,P95,P98,PDL","U91,P95,P98,PDL"
113,Shell Reddy  Express Alexandria,Reddy Express,"562-572 Botany Rd, Alexandria NSW 2015",-33.915767,151.200134,DL,8,8,0,4,,,0,0,false,0.0000,"E10,P95,P98,DL","E10,P95,P98,DL"
113,Shell Reddy  Express Alexandria,Reddy Express,"562-572 Botany Rd, Alexandria NSW 2015",-33.915767,151.200134,E10,8,8,0,4,,,0,0,false,0.0000,"E10,P95,P98,DL","E10,P95,P98,DL"
113,Shell Reddy  Express Alexandria,Reddy Express,"562-572 Botany Rd, Alexandria NSW 2015",-33.915767,151.200134,P95,8,8,0,4,,,0,0,false,0.0000,"E10,P95,P98,DL","E10,P95,P98,DL"
113,Shell Reddy  Express Alexandria,Reddy Express,"562-572 Botany Rd, Alexandria NSW 2015",-33.915767,151.200134,P98,8,8,0,4,,,0,0,false,0.0000,"E10,P95,P98,DL","E10,P95,P98,DL"
302,Shell Reddy  Express Hunters Hill,Reddy Express,"4 Ryde Rd, Hunters Hill NSW 2110",-33.831761,151.141656,DL,12,12,0,0,,,0,0,false,0.0000,"U91,P95,P98,DL","U91,P95,P98,DL"
302,Shell Reddy  Express Hunters Hill,Reddy Express,"4 Ryde Rd, Hunters Hill NSW 2110",-33.831761,151.141656,P95,12,12,0,0,,,0,0,false,0.0000,"U91,P95,P98,DL","U91,P95,P98,DL"
302,Shell Reddy  Express Hunters Hill,Reddy Express,"4 Ryde Rd, Hunters Hill NSW 2110",-33.831761,151.141656,P98,12,12,0,0,,,0,0,false,0.0000,"U91,P95,P98,DL","U91,P95,P98,DL"
302,Shell Reddy  Express Hunters Hill,Reddy Express,"4 Ryde Rd, Hunters Hill NSW 2110",-33.831761,151.141656,U91,12,12,0,0,,,0,0,false,0.0000,"U91,P95,P98,DL","U91,P95,P98,DL"
52,Shell Reddy  Express Marsfield,Reddy Express,"189 Epping Rd & Culloden Rd, Marsfield NSW 2122",-33.775212,151.105289,E10,11,11,0,1,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
52,Shell Reddy  Express Marsfield,Reddy Express,"189 Epping Rd & Culloden Rd, Marsfield NSW 2122",-33.775212,151.105289,P95,11,11,0,1,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
52,Shell Reddy  Express Marsfield,Reddy Express,"189 Epping Rd & Culloden Rd, Marsfield NSW 2122",-33.775212,151.105289,P98,11,11,0,1,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
52,Shell Reddy  Express Marsfield,Reddy Express,"189 Epping Rd & Culloden Rd, Marsfield NSW 2122",-33.775212,151.105289,U91,11,11,0,1,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
391,Shell Reddy  Express Northmead,Reddy Express,"197 Windsor Road, Northmead NSW 2152",-33.7774,151.000088,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
391,Shell Reddy  Express Northmead,Reddy Express,"197 Windsor Road, Northmead NSW 2152",-33.7774,151.000088,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
391,Shell Reddy  Express Northmead,Reddy Express,"197 Windsor Road, Northmead NSW 2152",-33.7774,151.000088,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
105,Shell Reddy  Express Norwest Business Park,Reddy Express,"4 Century Circuit, Baulkham Hills NSW 2153",-33.733555,150.963518,DL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
105,Shell Reddy  Express Norwest Business Park,Reddy Express,"4 Century Circuit, Baulkham Hills NSW 2153",-33.733555,150.963518,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
105,Shell Reddy  Express Norwest Business Park,Reddy Express,"4 Century Circuit, Baulkham Hills NSW 2153",-33.733555,150.963518,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
105,Shell Reddy  Express Norwest Business Park,Reddy Express,"4 Century Circuit, Baulkham Hills NSW 2153",-33.733555,150.963518,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
105,Shell Reddy  Express Norwest Business Park,Reddy Express,"4 Century Circuit, Baulkham Hills NSW 2153",-33.733555,150.963518,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
402,Shell Reddy  Express Parramatta,Reddy Express,"88 Victoria Rd (Cnr Buller St), Parramatta NSW 2150",-33.808902,151.012191,E10,12,12,0,0,,,0,0,false,0.0000,"E10,P95,P98,DL","E10,P95,P98,DL"
402,Shell Reddy  Express Parramatta,Reddy Express,"88 Victoria Rd (Cnr Buller St), Parramatta NSW 2150",-33.808902,151.012191,P95,12,12,0,0,,,0,0,false,0.0000,"E10,P95,P98,DL","E10,P95,P98,DL"
402,Shell Reddy  Express Parramatta,Reddy Express,"88 Victoria Rd (Cnr Buller St), Parramatta NSW 2150",-33.808902,151.012191,P98,12,12,0,0,,,0,0,false,0.0000,"E10,P95,P98,DL","E10,P95,P98,DL"
513,Shell Reddy  Express Pymble,Reddy Express,"21 Ryde Rd, Pymble NSW 2073",-33.751974,151.143905,DL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
513,Shell Reddy  Express Pymble,Reddy Express,"21 Ryde Rd, Pymble NSW 2073",-33.751974,151.143905,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
513,Shell Reddy  Express Pymble,Reddy Express,"21 Ryde Rd, Pymble NSW 2073",-33.751974,151.143905,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
513,Shell Reddy  Express Pymble,Reddy Express,"21 Ryde Rd, Pymble NSW 2073",-33.751974,151.143905,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
513,Shell Reddy  Express Pymble,Reddy Express,"21 Ryde Rd, Pymble NSW 2073",-33.751974,151.143905,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
613,Shell Reddy  Express St Ives,Reddy Express,"179-181 Mona Vale Rd, St Ives NSW 2075",-33.731206,151.157571,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL,PDL","U91,E10,P95,P98,DL,PDL"
802,Shell Reddy Express Annandale,Reddy Express,"124-126 Johnston Street, Annandale NSW 2038",-33.880918,151.170629,E10,11,11,0,1,,,0,0,false,0.0000,"E10,P95,P98,DL","E10,P95,P98,DL"
802,Shell Reddy Express Annandale,Reddy Express,"124-126 Johnston Street, Annandale NSW 2038",-33.880918,151.170629,P95,11,11,0,1,,,0,0,false,0.0000,"E10,P95,P98,DL","E10,P95,P98,DL"
802,Shell Reddy Express Annandale,Reddy Express,"124-126 Johnston Street, Annandale NSW 2038",-33.880918,151.170629,P98,11,11,0,1,,,0,0,false,0.0000,"E10,P95,P98,DL","E10,P95,P98,DL"
435,Shell Reddy Express Bondi Junction,Reddy Express,"120-138 Birrell Street, Bondi Junction NSW 2022",-33.895583,151.248617,DL,9,9,0,3,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
435,Shell Reddy Express Bondi Junction,Reddy Express,"120-138 Birrell Street, Bondi Junction NSW 2022",-33.895583,151.248617,E10,9,9,0,3,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
435,Shell Reddy Express Bondi Junction,Reddy Express,"120-138 Birrell Street, Bondi Junction NSW 2022",-33.895583,151.248617,P95,9,9,0,3,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
435,Shell Reddy Express Bondi Junction,Reddy Express,"120-138 Birrell Street, Bondi Junction NSW 2022",-33.895583,151.248617,P98,9,9,0,3,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
435,Shell Reddy Express Bondi Junction,Reddy Express,"120-138 Birrell Street, Bondi Junction NSW 2022",-33.895583,151.248617,U91,9,9,0,3,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
657,Shell Reddy Express Cammeray,Reddy Express,"477-483 Miller St & Palmer St, Cammeray NSW 2062",-33.821107,151.210613,E10,10,10,0,2,,,0,0,false,0.0000,"E10,P95,P98,DL","E10,P95,P98,DL"
34,Shell Reddy Express Chatswood,Reddy Express,"877-879 Pacific Hwy, Chatswood NSW 2067",-33.791717,151.180472,DL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
34,Shell Reddy Express Chatswood,Reddy Express,"877-879 Pacific Hwy, Chatswood NSW 2067",-33.791717,151.180472,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
34,Shell Reddy Express Chatswood,Reddy Express,"877-879 Pacific Hwy, Chatswood NSW 2067",-33.791717,151.180472,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
34,Shell Reddy Express Chatswood,Reddy Express,"877-879 Pacific Hwy, Chatswood NSW 2067",-33.791717,151.180472,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
34,Shell Reddy Express Chatswood,Reddy Express,"877-879 Pacific Hwy, Chatswood NSW 2067",-33.791717,151.180472,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
291,Shell Reddy Express Cremorne,Reddy Express,"227 Military Rd, Cremorne NSW 2090",-33.830574,151.226235,DL,10,10,0,2,,,0,0,false,0.0000,"E10,P95,P98,DL","E10,P95,P98,DL"
291,Shell Reddy Express Cremorne,Reddy Express,"227 Military Rd, Cremorne NSW 2090",-33.830574,151.226235,E10,10,10,0,2,,,0,0,false,0.0000,"E10,P95,P98,DL","E10,P95,P98,DL"
291,Shell Reddy Express Cremorne,Reddy Express,"227 Military Rd, Cremorne NSW 2090",-33.830574,151.226235,P95,10,10,0,2,,,0,0,false,0.0000,"E10,P95,P98,DL","E10,P95,P98,DL"
291,Shell Reddy Express Cremorne,Reddy Express,"227 Military Rd, Cremorne NSW 2090",-33.830574,151.226235,P98,10,10,0,2,,,0,0,false,0.0000,"E10,P95,P98,DL","E10,P95,P98,DL"
69,Shell Reddy Express Drummoyne,Reddy Express,"38-46 Victoria Rd, Drummoyne NSW 2047",-33.855759,151.159307,DL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
69,Shell Reddy Express Drummoyne,Reddy Express,"38-46 Victoria Rd, Drummoyne NSW 2047",-33.855759,151.159307,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
813,Shell Reddy Express Drummoyne,Reddy Express,"39- 51 Victoria Rd, Drummoyne NSW 2047",-33.856044,151.158938,E10,12,12,0,0,,,0,0,false,0.0000,"E10,P98,DL","E10,P98,DL"
69,Shell Reddy Express Drummoyne,Reddy Express,"38-46 Victoria Rd, Drummoyne NSW 2047",-33.855759,151.159307,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
69,Shell Reddy Express Drummoyne,Reddy Express,"38-46 Victoria Rd, Drummoyne NSW 2047",-33.855759,151.159307,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
69,Shell Reddy Express Drummoyne,Reddy Express,"38-46 Victoria Rd, Drummoyne NSW 2047",-33.855759,151.159307,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,DL","U91,E10,P95,P98,DL"
